filename,width,height,class,xmin,ymin,xmax,ymax
samw_F_R_oly_2X_81.jpg,1024,1360,10,844,374,874,404
samw_F_R_oly_2X_81.jpg,1024,1360,11,665,602,695,632
samw_F_R_oly_2X_81.jpg,1024,1360,12,411,327,441,357
samw_F_R_oly_2X_81.jpg,1024,1360,13,540,426,570,456
samw_F_R_oly_2X_81.jpg,1024,1360,14,605,509,635,539
samw_F_R_oly_2X_82.jpg,1024,1360,0,510,360,540,390
samw_F_R_oly_2X_82.jpg,1024,1360,1,547,438,577,468
samw_F_R_oly_2X_82.jpg,1024,1360,2,459,406,489,436
samw_F_R_oly_2X_82.jpg,1024,1360,3,398,385,428,415
samw_F_R_oly_2X_82.jpg,1024,1360,4,406,461,436,491
samw_F_R_oly_2X_82.jpg,1024,1360,5,378,410,408,440
samw_F_R_oly_2X_82.jpg,1024,1360,6,978,539,1008,569
samw_F_R_oly_2X_82.jpg,1024,1360,7,952,598,982,628
samw_F_R_oly_2X_82.jpg,1024,1360,8,640,511,670,541
samw_F_R_oly_2X_82.jpg,1024,1360,9,424,444,454,474
samw_F_R_oly_2X_82.jpg,1024,1360,10,902,414,932,444
samw_F_R_oly_2X_82.jpg,1024,1360,11,684,659,714,689
samw_F_R_oly_2X_82.jpg,1024,1360,12,395,341,425,371
samw_F_R_oly_2X_82.jpg,1024,1360,13,536,456,566,486
samw_F_R_oly_2X_82.jpg,1024,1360,14,616,558,646,588
samw_F_R_oly_2X_83.jpg,1024,1360,0,508,330,538,360
samw_F_R_oly_2X_83.jpg,1024,1360,1,553,401,583,431
samw_F_R_oly_2X_83.jpg,1024,1360,2,469,376,499,406
samw_F_R_oly_2X_83.jpg,1024,1360,3,408,353,438,383
samw_F_R_oly_2X_83.jpg,1024,1360,4,414,431,444,461
samw_F_R_oly_2X_83.jpg,1024,1360,5,380,381,410,411
samw_F_R_oly_2X_83.jpg,1024,1360,6,994,494,1023,524
samw_F_R_oly_2X_83.jpg,1024,1360,7,963,553,993,583
samw_F_R_oly_2X_83.jpg,1024,1360,8,658,476,688,506
samw_F_R_oly_2X_83.jpg,1024,1360,9,433,418,463,448
samw_F_R_oly_2X_83.jpg,1024,1360,10,892,364,922,394
samw_F_R_oly_2X_83.jpg,1024,1360,11,703,623,733,653
samw_F_R_oly_2X_83.jpg,1024,1360,12,394,316,424,346
samw_F_R_oly_2X_83.jpg,1024,1360,13,543,424,573,454
samw_F_R_oly_2X_83.jpg,1024,1360,14,628,522,658,552
samw_F_R_oly_2X_84.jpg,1024,1360,0,527,346,557,376
samw_F_R_oly_2X_84.jpg,1024,1360,1,568,422,598,452
samw_F_R_oly_2X_84.jpg,1024,1360,2,485,394,515,424
samw_F_R_oly_2X_84.jpg,1024,1360,3,431,375,461,405
samw_F_R_oly_2X_84.jpg,1024,1360,4,433,453,463,483
samw_F_R_oly_2X_84.jpg,1024,1360,5,405,396,435,426
samw_F_R_oly_2X_84.jpg,1024,1360,6,979,555,1009,585
samw_F_R_oly_2X_84.jpg,1024,1360,7,673,489,703,519
samw_F_R_oly_2X_84.jpg,1024,1360,8,448,433,478,463
samw_F_R_oly_2X_84.jpg,1024,1360,9,906,374,936,404
samw_F_R_oly_2X_84.jpg,1024,1360,10,731,633,761,663
samw_F_R_oly_2X_84.jpg,1024,1360,11,411,339,441,369
samw_F_R_oly_2X_84.jpg,1024,1360,12,560,439,590,469
samw_F_R_oly_2X_84.jpg,1024,1360,13,653,539,683,569
samw_F_R_oly_2X_85.jpg,1024,1360,0,534,360,564,390
samw_F_R_oly_2X_85.jpg,1024,1360,1,565,430,595,460
samw_F_R_oly_2X_85.jpg,1024,1360,2,496,404,526,434
samw_F_R_oly_2X_85.jpg,1024,1360,3,451,389,481,419
samw_F_R_oly_2X_85.jpg,1024,1360,4,454,453,484,483
samw_F_R_oly_2X_85.jpg,1024,1360,5,423,400,453,430
samw_F_R_oly_2X_85.jpg,1024,1360,6,943,515,973,545
samw_F_R_oly_2X_85.jpg,1024,1360,7,911,570,941,600
samw_F_R_oly_2X_85.jpg,1024,1360,8,643,495,673,525
samw_F_R_oly_2X_85.jpg,1024,1360,9,466,433,496,463
samw_F_R_oly_2X_85.jpg,1024,1360,10,857,401,887,431
samw_F_R_oly_2X_85.jpg,1024,1360,11,674,617,704,647
samw_F_R_oly_2X_85.jpg,1024,1360,12,436,353,466,383
samw_F_R_oly_2X_85.jpg,1024,1360,13,559,445,589,475
samw_F_R_oly_2X_85.jpg,1024,1360,14,621,530,651,560
samw_F_R_oly_2X_86.jpg,1024,1360,0,519,347,549,377
samw_F_R_oly_2X_86.jpg,1024,1360,1,562,421,592,451
samw_F_R_oly_2X_86.jpg,1024,1360,2,486,398,516,428
samw_F_R_oly_2X_86.jpg,1024,1360,3,429,376,459,406
samw_F_R_oly_2X_86.jpg,1024,1360,4,435,446,465,476
samw_F_R_oly_2X_86.jpg,1024,1360,5,409,398,439,428
samw_F_R_oly_2X_86.jpg,1024,1360,6,961,508,991,538
samw_F_R_oly_2X_86.jpg,1024,1360,7,932,564,962,594
samw_F_R_oly_2X_86.jpg,1024,1360,8,647,484,677,514
samw_F_R_oly_2X_86.jpg,1024,1360,9,450,434,480,464
samw_F_R_oly_2X_86.jpg,1024,1360,10,871,388,901,418
samw_F_R_oly_2X_86.jpg,1024,1360,11,684,616,714,646
samw_F_R_oly_2X_86.jpg,1024,1360,12,413,341,443,371
samw_F_R_oly_2X_86.jpg,1024,1360,13,552,439,582,469
samw_F_R_oly_2X_86.jpg,1024,1360,14,619,522,649,552
samw_F_R_oly_2X_87.jpg,1024,1360,0,518,336,548,366
samw_F_R_oly_2X_87.jpg,1024,1360,1,563,409,593,439
samw_F_R_oly_2X_87.jpg,1024,1360,2,474,384,504,414
samw_F_R_oly_2X_87.jpg,1024,1360,3,421,362,451,392
samw_F_R_oly_2X_87.jpg,1024,1360,4,425,442,455,472
samw_F_R_oly_2X_87.jpg,1024,1360,5,394,384,424,414
samw_F_R_oly_2X_87.jpg,1024,1360,6,1000,503,1023,533
samw_F_R_oly_2X_87.jpg,1024,1360,7,973,564,1003,594
samw_F_R_oly_2X_87.jpg,1024,1360,8,656,484,686,514
samw_F_R_oly_2X_87.jpg,1024,1360,9,440,422,470,452
samw_F_R_oly_2X_87.jpg,1024,1360,10,912,377,942,407
samw_F_R_oly_2X_87.jpg,1024,1360,11,707,630,737,660
samw_F_R_oly_2X_87.jpg,1024,1360,12,403,322,433,352
samw_F_R_oly_2X_87.jpg,1024,1360,13,551,431,581,461
samw_F_R_oly_2X_87.jpg,1024,1360,14,634,530,664,560
samw_F_R_oly_2X_89.jpg,1024,1360,0,523,340,553,370
samw_F_R_oly_2X_89.jpg,1024,1360,1,552,413,582,443
samw_F_R_oly_2X_89.jpg,1024,1360,2,474,384,504,414
samw_F_R_oly_2X_89.jpg,1024,1360,3,415,356,445,386
samw_F_R_oly_2X_89.jpg,1024,1360,4,422,431,452,461
samw_F_R_oly_2X_89.jpg,1024,1360,5,394,379,424,409
samw_F_R_oly_2X_89.jpg,1024,1360,6,986,529,1016,559
samw_F_R_oly_2X_89.jpg,1024,1360,7,948,586,978,616
samw_F_R_oly_2X_89.jpg,1024,1360,8,652,493,682,523
samw_F_R_oly_2X_89.jpg,1024,1360,9,439,415,469,445
samw_F_R_oly_2X_89.jpg,1024,1360,10,893,401,923,431
samw_F_R_oly_2X_89.jpg,1024,1360,11,677,631,707,661
samw_F_R_oly_2X_89.jpg,1024,1360,12,410,321,440,351
samw_F_R_oly_2X_89.jpg,1024,1360,13,546,428,576,458
samw_F_R_oly_2X_89.jpg,1024,1360,14,617,533,647,563
samw_F_R_oly_2X_92.jpg,1024,1360,0,551,327,581,357
samw_F_R_oly_2X_92.jpg,1024,1360,1,580,399,610,429
samw_F_R_oly_2X_92.jpg,1024,1360,2,506,375,536,405
samw_F_R_oly_2X_92.jpg,1024,1360,3,442,348,472,378
samw_F_R_oly_2X_92.jpg,1024,1360,4,455,424,485,454
samw_F_R_oly_2X_92.jpg,1024,1360,5,424,373,454,403
samw_F_R_oly_2X_92.jpg,1024,1360,6,993,489,1023,519
samw_F_R_oly_2X_92.jpg,1024,1360,7,961,544,991,574
samw_F_R_oly_2X_92.jpg,1024,1360,8,670,467,700,497
samw_F_R_oly_2X_92.jpg,1024,1360,9,472,411,502,441
samw_F_R_oly_2X_92.jpg,1024,1360,10,904,372,934,402
samw_F_R_oly_2X_92.jpg,1024,1360,11,712,604,742,634
samw_F_R_oly_2X_92.jpg,1024,1360,12,438,317,468,347
samw_F_R_oly_2X_92.jpg,1024,1360,13,579,416,609,446
samw_F_R_oly_2X_92.jpg,1024,1360,14,645,504,675,534
samw_F_R_oly_2X_93.jpg,1024,1360,0,518,344,548,374
samw_F_R_oly_2X_93.jpg,1024,1360,1,550,416,580,446
samw_F_R_oly_2X_93.jpg,1024,1360,2,470,390,500,420
samw_F_R_oly_2X_93.jpg,1024,1360,3,416,371,446,401
samw_F_R_oly_2X_93.jpg,1024,1360,4,416,445,446,475
samw_F_R_oly_2X_93.jpg,1024,1360,5,384,395,414,425
samw_F_R_oly_2X_93.jpg,1024,1360,6,978,499,1008,529
samw_F_R_oly_2X_93.jpg,1024,1360,7,951,558,981,588
samw_F_R_oly_2X_93.jpg,1024,1360,8,651,486,681,516
samw_F_R_oly_2X_93.jpg,1024,1360,9,438,429,468,459
samw_F_R_oly_2X_93.jpg,1024,1360,10,878,381,908,411
samw_F_R_oly_2X_93.jpg,1024,1360,11,692,628,722,658
samw_F_R_oly_2X_93.jpg,1024,1360,12,393,337,423,367
samw_F_R_oly_2X_93.jpg,1024,1360,13,542,432,572,462
samw_F_R_oly_2X_93.jpg,1024,1360,14,623,533,653,563
samw_F_R_oly_2X_94.jpg,1024,1360,0,526,332,556,362
samw_F_R_oly_2X_94.jpg,1024,1360,1,560,404,590,434
samw_F_R_oly_2X_94.jpg,1024,1360,2,479,382,509,412
samw_F_R_oly_2X_94.jpg,1024,1360,3,430,364,460,394
samw_F_R_oly_2X_94.jpg,1024,1360,4,427,438,457,468
samw_F_R_oly_2X_94.jpg,1024,1360,5,398,388,428,418
samw_F_R_oly_2X_94.jpg,1024,1360,6,1000,492,1023,522
samw_F_R_oly_2X_94.jpg,1024,1360,7,971,549,1001,579
samw_F_R_oly_2X_94.jpg,1024,1360,8,662,478,692,508
samw_F_R_oly_2X_94.jpg,1024,1360,9,445,419,475,449
samw_F_R_oly_2X_94.jpg,1024,1360,10,904,375,934,405
samw_F_R_oly_2X_94.jpg,1024,1360,11,710,619,740,649
samw_F_R_oly_2X_94.jpg,1024,1360,12,404,326,434,356
samw_F_R_oly_2X_94.jpg,1024,1360,13,550,421,580,451
samw_F_R_oly_2X_94.jpg,1024,1360,14,640,521,670,551
samw_F_R_oly_2X_95.jpg,1024,1360,0,534,325,564,355
samw_F_R_oly_2X_95.jpg,1024,1360,1,569,399,599,429
samw_F_R_oly_2X_95.jpg,1024,1360,2,491,378,521,408
samw_F_R_oly_2X_95.jpg,1024,1360,3,437,359,467,389
samw_F_R_oly_2X_95.jpg,1024,1360,4,438,429,468,459
samw_F_R_oly_2X_95.jpg,1024,1360,5,406,380,436,410
samw_F_R_oly_2X_95.jpg,1024,1360,6,999,483,1023,513
samw_F_R_oly_2X_95.jpg,1024,1360,7,965,543,995,573
samw_F_R_oly_2X_95.jpg,1024,1360,8,664,468,694,498
samw_F_R_oly_2X_95.jpg,1024,1360,9,455,412,485,442
samw_F_R_oly_2X_95.jpg,1024,1360,10,911,358,941,388
samw_F_R_oly_2X_95.jpg,1024,1360,11,713,607,743,637
samw_F_R_oly_2X_95.jpg,1024,1360,12,412,319,442,349
samw_F_R_oly_2X_95.jpg,1024,1360,13,560,414,590,444
samw_F_R_oly_2X_95.jpg,1024,1360,14,642,514,672,544
samw_F_R_oly_2X_96.jpg,1024,1360,0,520,319,550,349
samw_F_R_oly_2X_96.jpg,1024,1360,1,562,392,592,422
samw_F_R_oly_2X_96.jpg,1024,1360,2,473,375,503,405
samw_F_R_oly_2X_96.jpg,1024,1360,3,407,348,437,378
samw_F_R_oly_2X_96.jpg,1024,1360,4,424,430,454,460
samw_F_R_oly_2X_96.jpg,1024,1360,5,391,378,421,408
samw_F_R_oly_2X_96.jpg,1024,1360,6,992,478,1022,508
samw_F_R_oly_2X_96.jpg,1024,1360,7,967,534,997,564
samw_F_R_oly_2X_96.jpg,1024,1360,8,664,463,694,493
samw_F_R_oly_2X_96.jpg,1024,1360,9,443,409,473,439
samw_F_R_oly_2X_96.jpg,1024,1360,10,896,351,926,381
samw_F_R_oly_2X_96.jpg,1024,1360,11,707,606,737,636
samw_F_R_oly_2X_96.jpg,1024,1360,12,403,316,433,346
samw_F_R_oly_2X_96.jpg,1024,1360,13,549,414,579,444
samw_F_R_oly_2X_96.jpg,1024,1360,14,638,512,668,542
samw_F_R_oly_2X_98.jpg,1024,1360,0,519,335,549,365
samw_F_R_oly_2X_98.jpg,1024,1360,1,563,413,593,443
samw_F_R_oly_2X_98.jpg,1024,1360,2,472,389,502,419
samw_F_R_oly_2X_98.jpg,1024,1360,3,413,361,443,391
samw_F_R_oly_2X_98.jpg,1024,1360,4,420,444,450,474
samw_F_R_oly_2X_98.jpg,1024,1360,5,388,392,418,422
samw_F_R_oly_2X_98.jpg,1024,1360,6,995,555,1023,585
samw_F_R_oly_2X_98.jpg,1024,1360,7,663,480,693,510
samw_F_R_oly_2X_98.jpg,1024,1360,8,436,425,466,455
samw_F_R_oly_2X_98.jpg,1024,1360,9,933,367,963,397
samw_F_R_oly_2X_98.jpg,1024,1360,10,715,626,745,656
samw_F_R_oly_2X_98.jpg,1024,1360,11,392,326,422,356
samw_F_R_oly_2X_98.jpg,1024,1360,12,556,432,586,462
samw_F_R_oly_2X_98.jpg,1024,1360,13,643,527,673,557
samw_M_R_oly_2X_1.jpg,1024,1360,0,539,353,569,383
samw_M_R_oly_2X_1.jpg,1024,1360,1,571,416,601,446
samw_M_R_oly_2X_1.jpg,1024,1360,2,500,394,530,424
samw_M_R_oly_2X_1.jpg,1024,1360,3,443,373,473,403
samw_M_R_oly_2X_1.jpg,1024,1360,4,449,442,479,472
samw_M_R_oly_2X_1.jpg,1024,1360,5,412,395,442,425
samw_M_R_oly_2X_1.jpg,1024,1360,6,953,496,983,526
samw_M_R_oly_2X_1.jpg,1024,1360,7,929,552,959,582
samw_M_R_oly_2X_1.jpg,1024,1360,8,661,483,691,513
samw_M_R_oly_2X_1.jpg,1024,1360,9,464,427,494,457
samw_M_R_oly_2X_1.jpg,1024,1360,10,872,381,902,411
samw_M_R_oly_2X_1.jpg,1024,1360,11,697,615,727,645
samw_M_R_oly_2X_1.jpg,1024,1360,12,436,347,466,377
samw_M_R_oly_2X_1.jpg,1024,1360,13,563,432,593,462
samw_M_R_oly_2X_1.jpg,1024,1360,14,636,519,666,549
samw_M_R_oly_2X_10.jpg,1024,1360,0,545,377,575,407
samw_M_R_oly_2X_10.jpg,1024,1360,1,584,436,614,466
samw_M_R_oly_2X_10.jpg,1024,1360,2,513,418,543,448
samw_M_R_oly_2X_10.jpg,1024,1360,3,462,403,492,433
samw_M_R_oly_2X_10.jpg,1024,1360,4,467,471,497,501
samw_M_R_oly_2X_10.jpg,1024,1360,5,435,427,465,457
samw_M_R_oly_2X_10.jpg,1024,1360,6,974,498,1004,528
samw_M_R_oly_2X_10.jpg,1024,1360,7,945,556,975,586
samw_M_R_oly_2X_10.jpg,1024,1360,8,673,499,703,529
samw_M_R_oly_2X_10.jpg,1024,1360,9,483,457,513,487
samw_M_R_oly_2X_10.jpg,1024,1360,10,879,387,909,417
samw_M_R_oly_2X_10.jpg,1024,1360,11,714,625,744,655
samw_M_R_oly_2X_10.jpg,1024,1360,12,443,372,473,402
samw_M_R_oly_2X_10.jpg,1024,1360,13,576,456,606,486
samw_M_R_oly_2X_10.jpg,1024,1360,14,654,541,684,571
samw_M_R_oly_2X_100.jpg,1024,1360,0,529,355,559,385
samw_M_R_oly_2X_100.jpg,1024,1360,1,566,428,596,458
samw_M_R_oly_2X_100.jpg,1024,1360,2,489,400,519,430
samw_M_R_oly_2X_100.jpg,1024,1360,3,442,384,472,414
samw_M_R_oly_2X_100.jpg,1024,1360,4,445,454,475,484
samw_M_R_oly_2X_100.jpg,1024,1360,5,413,405,443,435
samw_M_R_oly_2X_100.jpg,1024,1360,6,961,507,991,537
samw_M_R_oly_2X_100.jpg,1024,1360,7,930,561,960,591
samw_M_R_oly_2X_100.jpg,1024,1360,8,654,489,684,519
samw_M_R_oly_2X_100.jpg,1024,1360,9,462,436,492,466
samw_M_R_oly_2X_100.jpg,1024,1360,10,871,391,901,421
samw_M_R_oly_2X_100.jpg,1024,1360,11,697,622,727,652
samw_M_R_oly_2X_100.jpg,1024,1360,12,438,353,468,383
samw_M_R_oly_2X_100.jpg,1024,1360,13,556,441,586,471
samw_M_R_oly_2X_100.jpg,1024,1360,14,633,529,663,559
samw_M_R_oly_2X_12.jpg,1024,1360,0,534,363,564,393
samw_M_R_oly_2X_12.jpg,1024,1360,1,573,426,603,456
samw_M_R_oly_2X_12.jpg,1024,1360,2,502,402,532,432
samw_M_R_oly_2X_12.jpg,1024,1360,3,446,382,476,412
samw_M_R_oly_2X_12.jpg,1024,1360,4,451,459,481,489
samw_M_R_oly_2X_12.jpg,1024,1360,5,416,409,446,439
samw_M_R_oly_2X_12.jpg,1024,1360,6,973,510,1003,540
samw_M_R_oly_2X_12.jpg,1024,1360,7,945,569,975,599
samw_M_R_oly_2X_12.jpg,1024,1360,8,671,501,701,531
samw_M_R_oly_2X_12.jpg,1024,1360,9,469,441,499,471
samw_M_R_oly_2X_12.jpg,1024,1360,10,890,395,920,425
samw_M_R_oly_2X_12.jpg,1024,1360,11,706,633,736,663
samw_M_R_oly_2X_12.jpg,1024,1360,12,428,343,458,373
samw_M_R_oly_2X_12.jpg,1024,1360,13,566,444,596,474
samw_M_R_oly_2X_12.jpg,1024,1360,14,643,543,673,573
samw_M_R_oly_2X_13.jpg,1024,1360,0,544,358,574,388
samw_M_R_oly_2X_13.jpg,1024,1360,1,575,427,605,457
samw_M_R_oly_2X_13.jpg,1024,1360,2,507,407,537,437
samw_M_R_oly_2X_13.jpg,1024,1360,3,456,387,486,417
samw_M_R_oly_2X_13.jpg,1024,1360,4,459,455,489,485
samw_M_R_oly_2X_13.jpg,1024,1360,5,430,410,460,440
samw_M_R_oly_2X_13.jpg,1024,1360,6,964,499,994,529
samw_M_R_oly_2X_13.jpg,1024,1360,7,932,557,962,587
samw_M_R_oly_2X_13.jpg,1024,1360,8,659,488,689,518
samw_M_R_oly_2X_13.jpg,1024,1360,9,476,439,506,469
samw_M_R_oly_2X_13.jpg,1024,1360,10,876,383,906,413
samw_M_R_oly_2X_13.jpg,1024,1360,11,703,621,733,651
samw_M_R_oly_2X_13.jpg,1024,1360,12,441,356,471,386
samw_M_R_oly_2X_13.jpg,1024,1360,13,568,442,598,472
samw_M_R_oly_2X_13.jpg,1024,1360,14,643,533,673,563
samw_M_R_oly_2X_14.jpg,1024,1360,0,547,352,577,382
samw_M_R_oly_2X_14.jpg,1024,1360,1,577,422,607,452
samw_M_R_oly_2X_14.jpg,1024,1360,2,510,399,540,429
samw_M_R_oly_2X_14.jpg,1024,1360,3,461,378,491,408
samw_M_R_oly_2X_14.jpg,1024,1360,4,460,451,490,481
samw_M_R_oly_2X_14.jpg,1024,1360,5,431,402,461,432
samw_M_R_oly_2X_14.jpg,1024,1360,6,965,495,995,525
samw_M_R_oly_2X_14.jpg,1024,1360,7,942,553,972,583
samw_M_R_oly_2X_14.jpg,1024,1360,8,666,488,696,518
samw_M_R_oly_2X_14.jpg,1024,1360,9,474,432,504,462
samw_M_R_oly_2X_14.jpg,1024,1360,10,884,387,914,417
samw_M_R_oly_2X_14.jpg,1024,1360,11,710,619,740,649
samw_M_R_oly_2X_14.jpg,1024,1360,12,444,345,474,375
samw_M_R_oly_2X_14.jpg,1024,1360,13,568,437,598,467
samw_M_R_oly_2X_14.jpg,1024,1360,14,649,525,679,555
samw_M_R_oly_2X_16.jpg,1024,1360,0,541,352,571,382
samw_M_R_oly_2X_16.jpg,1024,1360,1,577,424,607,454
samw_M_R_oly_2X_16.jpg,1024,1360,2,508,402,538,432
samw_M_R_oly_2X_16.jpg,1024,1360,3,449,380,479,410
samw_M_R_oly_2X_16.jpg,1024,1360,4,454,454,484,484
samw_M_R_oly_2X_16.jpg,1024,1360,5,422,405,452,435
samw_M_R_oly_2X_16.jpg,1024,1360,6,969,496,999,526
samw_M_R_oly_2X_16.jpg,1024,1360,7,943,555,973,585
samw_M_R_oly_2X_16.jpg,1024,1360,8,667,490,697,520
samw_M_R_oly_2X_16.jpg,1024,1360,9,469,433,499,463
samw_M_R_oly_2X_16.jpg,1024,1360,10,872,380,902,410
samw_M_R_oly_2X_16.jpg,1024,1360,11,694,619,724,649
samw_M_R_oly_2X_16.jpg,1024,1360,12,447,345,477,375
samw_M_R_oly_2X_16.jpg,1024,1360,13,567,439,597,469
samw_M_R_oly_2X_16.jpg,1024,1360,14,643,527,673,557
samw_M_R_oly_2X_18.jpg,1024,1360,0,537,364,567,394
samw_M_R_oly_2X_18.jpg,1024,1360,1,570,433,600,463
samw_M_R_oly_2X_18.jpg,1024,1360,2,502,407,532,437
samw_M_R_oly_2X_18.jpg,1024,1360,3,449,387,479,417
samw_M_R_oly_2X_18.jpg,1024,1360,4,448,458,478,488
samw_M_R_oly_2X_18.jpg,1024,1360,5,424,414,454,444
samw_M_R_oly_2X_18.jpg,1024,1360,6,947,503,977,533
samw_M_R_oly_2X_18.jpg,1024,1360,7,924,560,954,590
samw_M_R_oly_2X_18.jpg,1024,1360,8,655,494,685,524
samw_M_R_oly_2X_18.jpg,1024,1360,9,463,442,493,472
samw_M_R_oly_2X_18.jpg,1024,1360,10,862,398,892,428
samw_M_R_oly_2X_18.jpg,1024,1360,11,689,622,719,652
samw_M_R_oly_2X_18.jpg,1024,1360,12,429,361,459,391
samw_M_R_oly_2X_18.jpg,1024,1360,13,561,445,591,475
samw_M_R_oly_2X_18.jpg,1024,1360,14,631,534,661,564
samw_M_R_oly_2X_19.jpg,1024,1360,0,546,362,576,392
samw_M_R_oly_2X_19.jpg,1024,1360,1,578,431,608,461
samw_M_R_oly_2X_19.jpg,1024,1360,2,504,407,534,437
samw_M_R_oly_2X_19.jpg,1024,1360,3,455,390,485,420
samw_M_R_oly_2X_19.jpg,1024,1360,4,459,456,489,486
samw_M_R_oly_2X_19.jpg,1024,1360,5,432,414,462,444
samw_M_R_oly_2X_19.jpg,1024,1360,6,973,506,1003,536
samw_M_R_oly_2X_19.jpg,1024,1360,7,946,563,976,593
samw_M_R_oly_2X_19.jpg,1024,1360,8,666,493,696,523
samw_M_R_oly_2X_19.jpg,1024,1360,9,477,443,507,473
samw_M_R_oly_2X_19.jpg,1024,1360,10,880,394,910,424
samw_M_R_oly_2X_19.jpg,1024,1360,11,707,627,737,657
samw_M_R_oly_2X_19.jpg,1024,1360,12,440,355,470,385
samw_M_R_oly_2X_19.jpg,1024,1360,13,572,448,602,478
samw_M_R_oly_2X_19.jpg,1024,1360,14,647,536,677,566
samw_M_R_oly_2X_20.jpg,1024,1360,0,524,355,554,385
samw_M_R_oly_2X_20.jpg,1024,1360,1,560,428,590,458
samw_M_R_oly_2X_20.jpg,1024,1360,2,481,406,511,436
samw_M_R_oly_2X_20.jpg,1024,1360,3,430,392,460,422
samw_M_R_oly_2X_20.jpg,1024,1360,4,438,456,468,486
samw_M_R_oly_2X_20.jpg,1024,1360,5,403,411,433,441
samw_M_R_oly_2X_20.jpg,1024,1360,6,957,506,987,536
samw_M_R_oly_2X_20.jpg,1024,1360,7,931,561,961,591
samw_M_R_oly_2X_20.jpg,1024,1360,8,654,492,684,522
samw_M_R_oly_2X_20.jpg,1024,1360,9,452,442,482,472
samw_M_R_oly_2X_20.jpg,1024,1360,10,870,388,900,418
samw_M_R_oly_2X_20.jpg,1024,1360,11,692,625,722,655
samw_M_R_oly_2X_20.jpg,1024,1360,12,412,348,442,378
samw_M_R_oly_2X_20.jpg,1024,1360,13,551,445,581,475
samw_M_R_oly_2X_20.jpg,1024,1360,14,627,530,657,560
samw_M_R_oly_2X_21.jpg,1024,1360,0,536,351,566,381
samw_M_R_oly_2X_21.jpg,1024,1360,1,570,421,600,451
samw_M_R_oly_2X_21.jpg,1024,1360,2,497,401,527,431
samw_M_R_oly_2X_21.jpg,1024,1360,3,443,379,473,409
samw_M_R_oly_2X_21.jpg,1024,1360,4,447,452,477,482
samw_M_R_oly_2X_21.jpg,1024,1360,5,418,402,448,432
samw_M_R_oly_2X_21.jpg,1024,1360,6,965,502,995,532
samw_M_R_oly_2X_21.jpg,1024,1360,7,940,557,970,587
samw_M_R_oly_2X_21.jpg,1024,1360,8,659,485,689,515
samw_M_R_oly_2X_21.jpg,1024,1360,9,466,434,496,464
samw_M_R_oly_2X_21.jpg,1024,1360,10,875,385,905,415
samw_M_R_oly_2X_21.jpg,1024,1360,11,698,616,728,646
samw_M_R_oly_2X_21.jpg,1024,1360,12,427,348,457,378
samw_M_R_oly_2X_21.jpg,1024,1360,13,561,434,591,464
samw_M_R_oly_2X_21.jpg,1024,1360,14,638,526,668,556
samw_M_R_oly_2X_22.jpg,1024,1360,0,543,353,573,383
samw_M_R_oly_2X_22.jpg,1024,1360,1,574,421,604,451
samw_M_R_oly_2X_22.jpg,1024,1360,2,512,397,542,427
samw_M_R_oly_2X_22.jpg,1024,1360,3,454,375,484,405
samw_M_R_oly_2X_22.jpg,1024,1360,4,454,444,484,474
samw_M_R_oly_2X_22.jpg,1024,1360,5,453,407,483,437
samw_M_R_oly_2X_22.jpg,1024,1360,6,943,527,973,557
samw_M_R_oly_2X_22.jpg,1024,1360,7,909,586,939,616
samw_M_R_oly_2X_22.jpg,1024,1360,8,659,494,689,524
samw_M_R_oly_2X_22.jpg,1024,1360,9,473,430,503,460
samw_M_R_oly_2X_22.jpg,1024,1360,10,870,406,900,436
samw_M_R_oly_2X_22.jpg,1024,1360,11,678,625,708,655
samw_M_R_oly_2X_22.jpg,1024,1360,12,441,341,471,371
samw_M_R_oly_2X_22.jpg,1024,1360,13,566,439,596,469
samw_M_R_oly_2X_22.jpg,1024,1360,14,629,532,659,562
samw_M_R_oly_2X_27.jpg,1024,1360,0,531,345,561,375
samw_M_R_oly_2X_27.jpg,1024,1360,1,566,412,596,442
samw_M_R_oly_2X_27.jpg,1024,1360,2,489,388,519,418
samw_M_R_oly_2X_27.jpg,1024,1360,3,442,371,472,401
samw_M_R_oly_2X_27.jpg,1024,1360,4,444,436,474,466
samw_M_R_oly_2X_27.jpg,1024,1360,5,415,395,445,425
samw_M_R_oly_2X_27.jpg,1024,1360,6,953,500,983,530
samw_M_R_oly_2X_27.jpg,1024,1360,7,919,556,949,586
samw_M_R_oly_2X_27.jpg,1024,1360,8,654,478,684,508
samw_M_R_oly_2X_27.jpg,1024,1360,9,458,422,488,452
samw_M_R_oly_2X_27.jpg,1024,1360,10,866,385,896,415
samw_M_R_oly_2X_27.jpg,1024,1360,11,691,609,721,639
samw_M_R_oly_2X_27.jpg,1024,1360,12,439,340,469,370
samw_M_R_oly_2X_27.jpg,1024,1360,13,558,431,588,461
samw_M_R_oly_2X_27.jpg,1024,1360,14,630,521,660,551
samw_M_R_oly_2X_28.jpg,1024,1360,0,527,361,557,391
samw_M_R_oly_2X_28.jpg,1024,1360,1,565,432,595,462
samw_M_R_oly_2X_28.jpg,1024,1360,2,485,405,515,435
samw_M_R_oly_2X_28.jpg,1024,1360,3,438,387,468,417
samw_M_R_oly_2X_28.jpg,1024,1360,4,443,456,473,486
